,Country,Metric Name,Metric Value
4031,Cameroon,ZZ_loop_score,0.15
1851,Canada,Aircraft_Score,11.498
1590,Canada,Country_Score,8.684
24,Canada,Exports,11533.37
546,Canada,Gross_Deals,41855.42
3156,Canada,Ground Vehicles/Artillery_Score,6.300999999999999
2634,Canada,Helicopters_Score,7.813000000000001
285,Canada,Imports,30322.05
2373,Canada,Missiles/Rockets/Bombs_Score,4.705
3678,Canada,Naval Vessels_Score,3.406
807,Canada,Normalized_Exports,0.015331415813553633
1329,Canada,Normalized_Gross,0.0526959953774537
1068,Canada,Normalized_Imports,0.21631302259034166
3417,Canada,Radar/Detection Systems_Score,8.911
2112,Canada,Specialized Equipment_Score,10.735
2895,Canada,Unmanned Vehicles_Score,11.681
3939,Canada,ZZ_loop_score,11.498
1992,Central African Republic,Aircraft_Score,0.055
1731,Central African Republic,Country_Score,0.03
165,Central African Republic,Exports,0.0
687,Central African Republic,Gross_Deals,0.0
3297,Central African Republic,Ground Vehicles/Artillery_Score,0.016
2775,Central African Republic,Helicopters_Score,0.038
426,Central African Republic,Imports,138.11
2514,Central African Republic,Missiles/Rockets/Bombs_Score,
3819,Central African Republic,Naval Vessels_Score,
948,Central African Republic,Normalized_Exports,0.0
1470,Central African Republic,Normalized_Gross,0.0
1209,Central African Republic,Normalized_Imports,0.0009852563250160227
3558,Central African Republic,Radar/Detection Systems_Score,
2253,Central African Republic,Specialized Equipment_Score,
3036,Central African Republic,Unmanned Vehicles_Score,0.052
4080,Central African Republic,ZZ_loop_score,0.055
1944,Chad,Aircraft_Score,0.128
1683,Chad,Country_Score,0.173
117,Chad,Exports,19.560000000000002
639,Chad,Gross_Deals,700.94
3249,Chad,Ground Vehicles/Artillery_Score,0.47400000000000003
2727,Chad,Helicopters_Score,0.234
378,Chad,Imports,681.38
2466,Chad,Missiles/Rockets/Bombs_Score,0.021
3771,Chad,Naval Vessels_Score,
900,Chad,Normalized_Exports,2.6001289589522322e-05
1422,Chad,Normalized_Gross,0.0008824838216859944
1161,Chad,Normalized_Imports,0.004860864200560549
3510,Chad,Radar/Detection Systems_Score,
2205,Chad,Specialized Equipment_Score,0.034999999999999996
2988,Chad,Unmanned Vehicles_Score,0.216
4032,Chad,ZZ_loop_score,0.128
1884,Chile,Aircraft_Score,1.649
1623,Chile,Country_Score,2.896
57,Chile,Exports,188.35
579,Chile,Gross_Deals,11623.16
3189,Chile,Ground Vehicles/Artillery_Score,1.687
2667,Chile,Helicopters_Score,1.8870000000000002
318,Chile,Imports,11434.81
2406,Chile,Missiles/Rockets/Bombs_Score,1.8239999999999998
3711,Chile,Naval Vessels_Score,11.061
840,Chile,Normalized_Exports,0.00025037540358826833
1362,Chile,Normalized_Gross,0.014633564437566386
1101,Chile,Normalized_Imports,0.08157424428250283
3450,Chile,Radar/Detection Systems_Score,1.4120000000000001
2145,Chile,Specialized Equipment_Score,0.9259999999999999
2928,Chile,Unmanned Vehicles_Score,0.364
3972,Chile,ZZ_loop_score,1.649
1834,China,Aircraft_Score,13.443
1573,China,Country_Score,18.415
7,China,Exports,69970.22
529,China,Gross_Deals,117836.24
3139,China,Ground Vehicles/Artillery_Score,14.344000000000001
2617,China,Helicopters_Score,13.786999999999999
268,China,Imports,47866.020000000004
2356,China,Missiles/Rockets/Bombs_Score,20.465
3661,China,Naval Vessels_Score,37.795
790,China,Normalized_Exports,0.09301206302978458
1312,China,Normalized_Gross,0.14835588696366028
1051,China,Normalized_Imports,0.34146911127610924
3400,China,Radar/Detection Systems_Score,19.552
2095,China,Specialized Equipment_Score,32.955
2878,China,Unmanned Vehicles_Score,47.591
3922,China,ZZ_loop_score,13.443
1890,Colombia,Aircraft_Score,0.8370000000000001
1629,Colombia,Country_Score,1.862
63,Colombia,Exports,40.36
585,Colombia,Gross_Deals,7419.969999999999
3195,Colombia,Ground Vehicles/Artillery_Score,0.5459999999999999
2673,Colombia,Helicopters_Score,5.076
324,Colombia,Imports,7379.61
2412,Colombia,Missiles/Rockets/Bombs_Score,0.889
3717,Colombia,Naval Vessels_Score,6.078
846,Colombia,Normalized_Exports,5.365092269085485e-05
1368,Colombia,Normalized_Gross,0.009341746058714621
1107,Colombia,Normalized_Imports,0.052645046909358416
3456,Colombia,Radar/Detection Systems_Score,1.627
2151,Colombia,Specialized Equipment_Score,0.853
2934,Colombia,Unmanned Vehicles_Score,0.356
3978,Colombia,ZZ_loop_score,0.8370000000000001
2033,Comoros,Aircraft_Score,0.002
1772,Comoros,Country_Score,0.003
206,Comoros,Exports,5.0
728,Comoros,Gross_Deals,14.26
3338,Comoros,Ground Vehicles/Artillery_Score,
2816,Comoros,Helicopters_Score,0.017
467,Comoros,Imports,9.26
2555,Comoros,Missiles/Rockets/Bombs_Score,
3860,Comoros,Naval Vessels_Score,
989,Comoros,Normalized_Exports,6.6465464185895504e-06
1511,Comoros,Normalized_Gross,1.7953347358179417e-05
1250,Comoros,Normalized_Imports,6.605947121604786e-05
3599,Comoros,Radar/Detection Systems_Score,
2294,Comoros,Specialized Equipment_Score,
3077,Comoros,Unmanned Vehicles_Score,
4121,Comoros,ZZ_loop_score,0.002
1953,Congo,Aircraft_Score,0.127
1692,Congo,Country_Score,0.11100000000000002
126,Congo,Exports,0.0
648,Congo,Gross_Deals,0.0
3258,Congo,Ground Vehicles/Artillery_Score,0.136
2736,Congo,Helicopters_Score,0.28300000000000003
387,Congo,Imports,516.48
2475,Congo,Missiles/Rockets/Bombs_Score,0.015
3780,Congo,Naval Vessels_Score,0.047
909,Congo,Normalized_Exports,0.0
1431,Congo,Normalized_Gross,0.0
1170,Congo,Normalized_Imports,0.0036844919755577104
3519,Congo,Radar/Detection Systems_Score,0.003
2214,Congo,Specialized Equipment_Score,0.004
2997,Congo,Unmanned Vehicles_Score,0.098
4041,Congo,ZZ_loop_score,0.127
2029,Contras (Nicaragua)*,Aircraft_Score,0.006999999999999999
1768,Contras (Nicaragua)*,Country_Score,0.006
202,Contras (Nicaragua)*,Exports,0.0
724,Contras (Nicaragua)*,Gross_Deals,0.0
3334,Contras (Nicaragua)*,Ground Vehicles/Artillery_Score,
2812,Contras (Nicaragua)*,Helicopters_Score,0.002
463,Contras (Nicaragua)*,Imports,27.74
2551,Contras (Nicaragua)*,Missiles/Rockets/Bombs_Score,0.021
3856,Contras (Nicaragua)*,Naval Vessels_Score,
985,Contras (Nicaragua)*,Normalized_Exports,0.0
1507,Contras (Nicaragua)*,Normalized_Gross,0.0
1246,Contras (Nicaragua)*,Normalized_Imports,0.00019789305956081723
3595,Contras (Nicaragua)*,Radar/Detection Systems_Score,
2290,Contras (Nicaragua)*,Specialized Equipment_Score,
3073,Contras (Nicaragua)*,Unmanned Vehicles_Score,
4117,Contras (Nicaragua)*,ZZ_loop_score,0.006999999999999999
2023,Costa Rica,Aircraft_Score,0.002
1762,Costa Rica,Country_Score,0.006999999999999999
196,Costa Rica,Exports,3.1799999999999997
718,Costa Rica,Gross_Deals,31.52
3328,Costa Rica,Ground Vehicles/Artillery_Score,0.001
2806,Costa Rica,Helicopters_Score,0.03
457,Costa Rica,Imports,28.34
2545,Costa Rica,Missiles/Rockets/Bombs_Score,
3850,Costa Rica,Naval Vessels_Score,0.013
979,Costa Rica,Normalized_Exports,4.227203522222953e-06
1501,Costa Rica,Normalized_Gross,3.9683696264362916e-05
1240,Costa Rica,Normalized_Imports,0.00020217337087071233
3589,Costa Rica,Radar/Detection Systems_Score,
2284,Costa Rica,Specialized Equipment_Score,0.027
3067,Costa Rica,Unmanned Vehicles_Score,
4111,Costa Rica,ZZ_loop_score,0.002
1951,Cote d'Ivoire,Aircraft_Score,0.095
1690,Cote d'Ivoire,Country_Score,0.12
124,Cote d'Ivoire,Exports,1.0
646,Cote d'Ivoire,Gross_Deals,478.82
3256,Cote d'Ivoire,Ground Vehicles/Artillery_Score,0.104
2734,Cote d'Ivoire,Helicopters_Score,0.27699999999999997
385,Cote d'Ivoire,Imports,477.82
2473,Cote d'Ivoire,Missiles/Rockets/Bombs_Score,0.001
3778,Cote d'Ivoire,Naval Vessels_Score,0.197
907,Cote d'Ivoire,Normalized_Exports,1.32930928371791e-06
1429,Cote d'Ivoire,Normalized_Gross,0.0006028346270717719
1168,Cote d'Ivoire,Normalized_Imports,0.003408697250156802
3517,Cote d'Ivoire,Radar/Detection Systems_Score,
2212,Cote d'Ivoire,Specialized Equipment_Score,0.013999999999999999
2995,Cote d'Ivoire,Unmanned Vehicles_Score,0.034999999999999996
4039,Cote d'Ivoire,ZZ_loop_score,0.095
1936,Croatia,Aircraft_Score,0.199
1675,Croatia,Country_Score,0.24
109,Croatia,Exports,55.98
631,Croatia,Gross_Deals,988.1
3241,Croatia,Ground Vehicles/Artillery_Score,0.28400000000000003
2719,Croatia,Helicopters_Score,0.747
370,Croatia,Imports,932.12
2458,Croatia,Missiles/Rockets/Bombs_Score,0.06
3763,Croatia,Naval Vessels_Score,0.076
892,Croatia,Normalized_Exports,7.44147337025286e-05
1414,Croatia,Normalized_Gross,0.0012440184098609453
1153,Croatia,Normalized_Imports,0.006649606296965716
3502,Croatia,Radar/Detection Systems_Score,0.231
2197,Croatia,Specialized Equipment_Score,0.058
2980,Croatia,Unmanned Vehicles_Score,0.14400000000000002
4024,Croatia,ZZ_loop_score,0.199
1882,Cuba,Aircraft_Score,2.349
1621,Cuba,Country_Score,2.9749999999999996
55,Cuba,Exports,31.599999999999998
577,Cuba,Gross_Deals,11835.69
3187,Cuba,Ground Vehicles/Artillery_Score,4.039000000000001
2665,Cuba,Helicopters_Score,2.233
316,Cuba,Imports,11804.09
2404,Cuba,Missiles/Rockets/Bombs_Score,2.307
3709,Cuba,Naval Vessels_Score,3.2649999999999997
838,Cuba,Normalized_Exports,4.200617336548595e-05
1360,Cuba,Normalized_Gross,0.014901139817232156
1099,Cuba,Normalized_Imports,0.08420863321669961
3448,Cuba,Radar/Detection Systems_Score,0.08
2143,Cuba,Specialized Equipment_Score,0.064
2926,Cuba,Unmanned Vehicles_Score,0.216
3970,Cuba,ZZ_loop_score,2.349
1922,Cyprus,Aircraft_Score,0.002
1661,Cyprus,Country_Score,0.4
95,Cyprus,Exports,73.2
617,Cyprus,Gross_Deals,1637.09
3227,Cyprus,Ground Vehicles/Artillery_Score,1.01
2705,Cyprus,Helicopters_Score,0.628
356,Cyprus,Imports,1563.8899999999999
2444,Cyprus,Missiles/Rockets/Bombs_Score,0.577
3749,Cyprus,Naval Vessels_Score,0.146
878,Cyprus,Normalized_Exports,9.730543956815102e-05
1400,Cyprus,Normalized_Gross,0.0020610971547406686
1139,Cyprus,Normalized_Imports,0.01115656009071977
3488,Cyprus,Radar/Detection Systems_Score,0.131
2183,Cyprus,Specialized Equipment_Score,0.017
2966,Cyprus,Unmanned Vehicles_Score,0.217
4010,Cyprus,ZZ_loop_score,0.002
1904,Czechia,Aircraft_Score,1.335
1643,Czechia,Country_Score,1.043
77,Czechia,Exports,2529.59
599,Czechia,Gross_Deals,5759.860000000001
3209,Czechia,Ground Vehicles/Artillery_Score,0.795
2687,Czechia,Helicopters_Score,1.517
338,Czechia,Imports,3230.27
2426,Czechia,Missiles/Rockets/Bombs_Score,0.5890000000000001
3731,Czechia,Naval Vessels_Score,
860,Czechia,Normalized_Exports,0.0033626074709999882
1382,Czechia,Normalized_Gross,0.0072516667120956025
1121,Czechia,Normalized_Imports,0.023044268691691457
3470,Czechia,Radar/Detection Systems_Score,1.5559999999999998
2165,Czechia,Specialized Equipment_Score,0.699
2948,Czechia,Unmanned Vehicles_Score,0.6819999999999999
3992,Czechia,ZZ_loop_score,1.335
1856,Czechoslovakia,Aircraft_Score,7.811
1595,Czechoslovakia,Country_Score,7.176
29,Czechoslovakia,Exports,22012.04
551,Czechoslovakia,Gross_Deals,42561.5
3161,Czechoslovakia,Ground Vehicles/Artillery_Score,14.143
2639,Czechoslovakia,Helicopters_Score,3.086
290,Czechoslovakia,Imports,20549.46
2378,Czechoslovakia,Missiles/Rockets/Bombs_Score,4.944
3683,Czechoslovakia,Naval Vessels_Score,
812,Czechoslovakia,Normalized_Exports,0.029260809125569987
1334,Czechoslovakia,Normalized_Gross,0.05358495046179195
1073,Czechoslovakia,Normalized_Imports,0.1465968100837286
3422,Czechoslovakia,Radar/Detection Systems_Score,2.466
2117,Czechoslovakia,Specialized Equipment_Score,0.166
2900,Czechoslovakia,Unmanned Vehicles_Score,2.268
3944,Czechoslovakia,ZZ_loop_score,7.811
1916,DR Congo,Aircraft_Score,0.587
1655,DR Congo,Country_Score,0.471
89,DR Congo,Exports,23.2
611,DR Congo,Gross_Deals,1884.98
3221,DR Congo,Ground Vehicles/Artillery_Score,0.601
2699,DR Congo,Helicopters_Score,0.48700000000000004
350,DR Congo,Imports,1861.78
2438,DR Congo,Missiles/Rockets/Bombs_Score,0.001
3743,DR Congo,Naval Vessels_Score,0.166
872,DR Congo,Normalized_Exports,3.0839975382255514e-05
1394,DR Congo,Normalized_Gross,0.0023731907926522466
1133,DR Congo,Normalized_Imports,0.013281663317560862
3482,DR Congo,Radar/Detection Systems_Score,0.074
2177,DR Congo,Specialized Equipment_Score,0.049
2960,DR Congo,Unmanned Vehicles_Score,1.2959999999999998
4004,DR Congo,ZZ_loop_score,0.587
2067,Darfur rebels (Sudan)*,Aircraft_Score,
1806,Darfur rebels (Sudan)*,Country_Score,0.0
240,Darfur rebels (Sudan)*,Exports,0.0
762,Darfur rebels (Sudan)*,Gross_Deals,0.0
3372,Darfur rebels (Sudan)*,Ground Vehicles/Artillery_Score,0.001
2850,Darfur rebels (Sudan)*,Helicopters_Score,
501,Darfur rebels (Sudan)*,Imports,0.8800000000000001
2589,Darfur rebels (Sudan)*,Missiles/Rockets/Bombs_Score,
3894,Darfur rebels (Sudan)*,Naval Vessels_Score,
1023,Darfur rebels (Sudan)*,Normalized_Exports,0.0
1545,Darfur rebels (Sudan)*,Normalized_Gross,0.0
1284,Darfur rebels (Sudan)*,Normalized_Imports,6.277789921179494e-06
3633,Darfur rebels (Sudan)*,Radar/Detection Systems_Score,
2328,Darfur rebels (Sudan)*,Specialized Equipment_Score,
3111,Darfur rebels (Sudan)*,Unmanned Vehicles_Score,
4155,Darfur rebels (Sudan)*,ZZ_loop_score,
1886,Denmark,Aircraft_Score,2.555
1625,Denmark,Country_Score,2.778
59,Denmark,Exports,2179.39
581,Denmark,Gross_Deals,12424.8
3191,Denmark,Ground Vehicles/Artillery_Score,2.007
2669,Denmark,Helicopters_Score,1.333
320,Denmark,Imports,10245.41
2408,Denmark,Missiles/Rockets/Bombs_Score,2.344
3713,Denmark,Naval Vessels_Score,3.472
842,Denmark,Normalized_Exports,0.0028970833598419756
1364,Denmark,Normalized_Gross,0.015642829611213716
1103,Denmark,Normalized_Imports,0.0730892404958541
3452,Denmark,Radar/Detection Systems_Score,8.871
2147,Denmark,Specialized Equipment_Score,2.4570000000000003
2930,Denmark,Unmanned Vehicles_Score,0.147
3974,Denmark,ZZ_loop_score,2.555
1973,Djibouti,Aircraft_Score,0.023
1712,Djibouti,Country_Score,0.049
146,Djibouti,Exports,0.0
668,Djibouti,Gross_Deals,0.0
3278,Djibouti,Ground Vehicles/Artillery_Score,0.087
2756,Djibouti,Helicopters_Score,0.098
407,Djibouti,Imports,226.79
2495,Djibouti,Missiles/Rockets/Bombs_Score,0.001
3800,Djibouti,Naval Vessels_Score,0.11
929,Djibouti,Normalized_Exports,0.0
1451,Djibouti,Normalized_Gross,0.0
1190,Djibouti,Normalized_Imports,0.0016178863366185198
3539,Djibouti,Radar/Detection Systems_Score,
2234,Djibouti,Specialized Equipment_Score,0.005
3017,Djibouti,Unmanned Vehicles_Score,0.199
4061,Djibouti,ZZ_loop_score,0.023
1958,Dominican Republic,Aircraft_Score,0.065
1697,Dominican Republic,Country_Score,0.08800000000000001
131,Dominican Republic,Exports,4.24
653,Dominican Republic,Gross_Deals,350.62
3263,Dominican Republic,Ground Vehicles/Artillery_Score,0.023
2741,Dominican Republic,Helicopters_Score,0.234
392,Dominican Republic,Imports,346.38
2480,Dominican Republic,Missiles/Rockets/Bombs_Score,
3785,Dominican Republic,Naval Vessels_Score,0.155
914,Dominican Republic,Normalized_Exports,5.6362713629639386e-06
1436,Dominican Republic,Normalized_Gross,0.00044143076092039736
1175,Dominican Republic,Normalized_Imports,0.002471023719202447
3524,Dominican Republic,Radar/Detection Systems_Score,0.129
2219,Dominican Republic,Specialized Equipment_Score,0.013999999999999999
3002,Dominican Republic,Unmanned Vehicles_Score,
4046,Dominican Republic,ZZ_loop_score,0.065
2051,ELF (Ethiopia)*,Aircraft_Score,
1790,ELF (Ethiopia)*,Country_Score,0.001
224,ELF (Ethiopia)*,Exports,0.0
746,ELF (Ethiopia)*,Gross_Deals,0.0
3356,ELF (Ethiopia)*,Ground Vehicles/Artillery_Score,
2834,ELF (Ethiopia)*,Helicopters_Score,
485,ELF (Ethiopia)*,Imports,4.0
2573,ELF (Ethiopia)*,Missiles/Rockets/Bombs_Score,0.006
3878,ELF (Ethiopia)*,Naval Vessels_Score,
1007,ELF (Ethiopia)*,Normalized_Exports,0.0
1529,ELF (Ethiopia)*,Normalized_Gross,0.0
1268,ELF (Ethiopia)*,Normalized_Imports,2.8535408732634063e-05
3617,ELF (Ethiopia)*,Radar/Detection Systems_Score,
2312,ELF (Ethiopia)*,Specialized Equipment_Score,
3095,ELF (Ethiopia)*,Unmanned Vehicles_Score,
4139,ELF (Ethiopia)*,ZZ_loop_score,
2068,EPLF (Ethiopia)*,Aircraft_Score,
1807,EPLF (Ethiopia)*,Country_Score,0.0
241,EPLF (Ethiopia)*,Exports,0.0
763,EPLF (Ethiopia)*,Gross_Deals,0.0
3373,EPLF (Ethiopia)*,Ground Vehicles/Artillery_Score,
2851,EPLF (Ethiopia)*,Helicopters_Score,
502,EPLF (Ethiopia)*,Imports,2.0
2590,EPLF (Ethiopia)*,Missiles/Rockets/Bombs_Score,0.003
3895,EPLF (Ethiopia)*,Naval Vessels_Score,
1024,EPLF (Ethiopia)*,Normalized_Exports,0.0
1546,EPLF (Ethiopia)*,Normalized_Gross,0.0
1285,EPLF (Ethiopia)*,Normalized_Imports,1.4267704366317031e-05
3634,EPLF (Ethiopia)*,Radar/Detection Systems_Score,
2329,EPLF (Ethiopia)*,Specialized Equipment_Score,
3112,EPLF (Ethiopia)*,Unmanned Vehicles_Score,
4156,EPLF (Ethiopia)*,ZZ_loop_score,
1858,East Germany (GDR),Aircraft_Score,4.977
1597,East Germany (GDR),Country_Score,6.734999999999999
31,East Germany (GDR),Exports,697.88
553,East Germany (GDR),Gross_Deals,27193.09
3163,East Germany (GDR),Ground Vehicles/Artillery_Score,12.149000000000001
2641,East Germany (GDR),Helicopters_Score,3.6189999999999998
292,East Germany (GDR),Imports,26495.21
2380,East Germany (GDR),Missiles/Rockets/Bombs_Score,8.776
3685,East Germany (GDR),Naval Vessels_Score,4.189
814,East Germany (GDR),Normalized_Exports,0.0009276983629210551
1336,East Germany (GDR),Normalized_Gross,0.03423611434167147
1075,East Germany (GDR),Normalized_Imports,0.18901291170174334
3424,East Germany (GDR),Radar/Detection Systems_Score,1.601
2119,East Germany (GDR),Specialized Equipment_Score,0.345
2902,East Germany (GDR),Unmanned Vehicles_Score,8.526
3946,East Germany (GDR),ZZ_loop_score,4.977
1903,Ecuador,Aircraft_Score,0.831
1642,Ecuador,Country_Score,1.077
76,Ecuador,Exports,8.16
598,Ecuador,Gross_Deals,4283.78
3208,Ecuador,Ground Vehicles/Artillery_Score,0.457
2686,Ecuador,Helicopters_Score,0.853
337,Ecuador,Imports,4275.62
2425,Ecuador,Missiles/Rockets/Bombs_Score,0.5459999999999999
3730,Ecuador,Naval Vessels_Score,2.3619999999999997
859,Ecuador,Normalized_Exports,1.0847163755138147e-05
1381,Ecuador,Normalized_Gross,0.005393281230436312
1120,Ecuador,Normalized_Imports,0.030501641071356212
3469,Ecuador,Radar/Detection Systems_Score,1.027
2164,Ecuador,Specialized Equipment_Score,0.437
2947,Ecuador,Unmanned Vehicles_Score,0.31
3991,Ecuador,ZZ_loop_score,0.831
1835,Egypt,Aircraft_Score,14.927000000000001
1574,Egypt,Country_Score,18.22
8,Egypt,Exports,1084.79
530,Egypt,Gross_Deals,73055.65999999999
3140,Egypt,Ground Vehicles/Artillery_Score,26.46
2618,Egypt,Helicopters_Score,15.091
269,Egypt,Imports,71970.87
2357,Egypt,Missiles/Rockets/Bombs_Score,17.599999999999998
3662,Egypt,Naval Vessels_Score,20.388
791,Egypt,Normalized_Exports,0.0014420214178843516
1313,Egypt,Normalized_Gross,0.09197711363682001
1052,Egypt,Normalized_Imports,0.5134295480733178
3401,Egypt,Radar/Detection Systems_Score,10.533
2096,Egypt,Specialized Equipment_Score,4.2299999999999995
2879,Egypt,Unmanned Vehicles_Score,14.136000000000001
3923,Egypt,ZZ_loop_score,14.927000000000001
1955,El Salvador,Aircraft_Score,0.105
1694,El Salvador,Country_Score,0.10300000000000001
128,El Salvador,Exports,0.0
650,El Salvador,Gross_Deals,0.0
3260,El Salvador,Ground Vehicles/Artillery_Score,0.087
2738,El Salvador,Helicopters_Score,0.457
389,El Salvador,Imports,480.34000000000003
2477,El Salvador,Missiles/Rockets/Bombs_Score,
3782,El Salvador,Naval Vessels_Score,0.039
911,El Salvador,Normalized_Exports,0.0
1433,El Salvador,Normalized_Gross,0.0
1172,El Salvador,Normalized_Imports,0.0034266745576583615
3521,El Salvador,Radar/Detection Systems_Score,
2216,El Salvador,Specialized Equipment_Score,0.003
2999,El Salvador,Unmanned Vehicles_Score,0.054
4043,El Salvador,ZZ_loop_score,0.105
1959,Equatorial Guinea,Aircraft_Score,0.029
1698,Equatorial Guinea,Country_Score,0.086
132,Equatorial Guinea,Exports,0.0
654,Equatorial Guinea,Gross_Deals,0.0
3264,Equatorial Guinea,Ground Vehicles/Artillery_Score,0.031
2742,Equatorial Guinea,Helicopters_Score,0.131
393,Equatorial Guinea,Imports,402.28
2481,Equatorial Guinea,Missiles/Rockets/Bombs_Score,0.0
3786,Equatorial Guinea,Naval Vessels_Score,0.443
915,Equatorial Guinea,Normalized_Exports,0.0
1437,Equatorial Guinea,Normalized_Gross,0.0
1176,Equatorial Guinea,Normalized_Imports,0.0028698060562410074
3525,Equatorial Guinea,Radar/Detection Systems_Score,
2220,Equatorial Guinea,Specialized Equipment_Score,0.037
3003,Equatorial Guinea,Unmanned Vehicles_Score,0.022000000000000002
4047,Equatorial Guinea,ZZ_loop_score,0.029
1945,Eritrea,Aircraft_Score,0.197
1684,Eritrea,Country_Score,0.172
118,Eritrea,Exports,2.37
640,Eritrea,Gross_Deals,683.15
3250,Eritrea,Ground Vehicles/Artillery_Score,0.11100000000000002
2728,Eritrea,Helicopters_Score,0.241
379,Eritrea,Imports,680.78
2467,Eritrea,Missiles/Rockets/Bombs_Score,0.108
