,Country,Metric Name,Metric Value
10189,Armenia,ZZ_loop_score,0.22899999999999998
2099,Aruba,Aircraft_Normalized_Exports,0.004554320234571032
2621,Aruba,Aircraft_Normalized_Gross,0.0
2360,Aruba,Aircraft_Normalized_Imports,0.0
1838,Aruba,Aircraft_Score,0.003
1577,Aruba,Country_Score,0.001
11,Aruba,Exports,17.8
533,Aruba,Gross_Deals,0.0
7319,Aruba,Ground Vehicles/Artillery_Normalized_Exports,
7841,Aruba,Ground Vehicles/Artillery_Normalized_Gross,
7580,Aruba,Ground Vehicles/Artillery_Normalized_Imports,
7058,Aruba,Ground Vehicles/Artillery_Score,
5231,Aruba,Helicopters_Normalized_Exports,
5753,Aruba,Helicopters_Normalized_Gross,
5492,Aruba,Helicopters_Normalized_Imports,
4970,Aruba,Helicopters_Score,
272,Aruba,Imports,0.0
4187,Aruba,Missiles/Rockets/Bombs_Normalized_Exports,
4709,Aruba,Missiles/Rockets/Bombs_Normalized_Gross,
4448,Aruba,Missiles/Rockets/Bombs_Normalized_Imports,
3926,Aruba,Missiles/Rockets/Bombs_Score,
9407,Aruba,Naval Vessels_Normalized_Exports,
9929,Aruba,Naval Vessels_Normalized_Gross,
9668,Aruba,Naval Vessels_Normalized_Imports,
9146,Aruba,Naval Vessels_Score,
794,Aruba,Normalized_Exports,2.36617052501788e-05
1316,Aruba,Normalized_Gross,0.0
1055,Aruba,Normalized_Imports,0.0
8363,Aruba,Radar/Detection Systems_Normalized_Exports,
8885,Aruba,Radar/Detection Systems_Normalized_Gross,
8624,Aruba,Radar/Detection Systems_Normalized_Imports,
8102,Aruba,Radar/Detection Systems_Score,
3143,Aruba,Specialized Equipment_Normalized_Exports,
3665,Aruba,Specialized Equipment_Normalized_Gross,
3404,Aruba,Specialized Equipment_Normalized_Imports,
2882,Aruba,Specialized Equipment_Score,
6275,Aruba,Unmanned Vehicles_Normalized_Exports,
6797,Aruba,Unmanned Vehicles_Normalized_Gross,
6536,Aruba,Unmanned Vehicles_Normalized_Imports,
6014,Aruba,Unmanned Vehicles_Score,
10451,Aruba,ZZ_loop_export_score,0.004554320234571032
10712,Aruba,ZZ_loop_import_score,0.0
10190,Aruba,ZZ_loop_score,0.003
2100,Australia,Aircraft_Normalized_Exports,0.2804284305334012
2622,Australia,Aircraft_Normalized_Gross,5.6429460010316825
2361,Australia,Aircraft_Normalized_Imports,36.364974101728045
1839,Australia,Aircraft_Score,15.797
1578,Australia,Country_Score,14.066
12,Australia,Exports,3492.17
534,Australia,Gross_Deals,48485.159999999996
7320,Australia,Ground Vehicles/Artillery_Normalized_Exports,0.16368800432884867
7842,Australia,Ground Vehicles/Artillery_Normalized_Gross,2.331910024060047
7581,Australia,Ground Vehicles/Artillery_Normalized_Imports,9.856608015532089
7059,Australia,Ground Vehicles/Artillery_Score,4.332
5232,Australia,Helicopters_Normalized_Exports,0.06847280954878969
5754,Australia,Helicopters_Normalized_Gross,4.831552267514865
5493,Australia,Helicopters_Normalized_Imports,31.610310264359278
4971,Australia,Helicopters_Score,13.630999999999998
273,Australia,Imports,44992.99
4188,Australia,Missiles/Rockets/Bombs_Normalized_Exports,0.35041534511051936
4710,Australia,Missiles/Rockets/Bombs_Normalized_Gross,3.434899006529838
4449,Australia,Missiles/Rockets/Bombs_Normalized_Imports,20.78336461958221
3927,Australia,Missiles/Rockets/Bombs_Score,9.137
9408,Australia,Naval Vessels_Normalized_Exports,3.4272770256736917
9930,Australia,Naval Vessels_Normalized_Gross,23.000009876640757
9669,Australia,Naval Vessels_Normalized_Imports,57.35034173594731
9147,Australia,Naval Vessels_Score,26.613999999999997
795,Australia,Normalized_Exports,0.004642174001321174
1317,Australia,Normalized_Gross,0.06104284145840857
1056,Australia,Normalized_Imports,0.32097333993832927
8364,Australia,Radar/Detection Systems_Normalized_Exports,0.0
8886,Australia,Radar/Detection Systems_Normalized_Gross,0.0
8625,Australia,Radar/Detection Systems_Normalized_Imports,17.7894492590391
8103,Australia,Radar/Detection Systems_Score,7.649
3144,Australia,Specialized Equipment_Normalized_Exports,0.21905121115177129
3666,Australia,Specialized Equipment_Normalized_Gross,6.150266180419528
3405,Australia,Specialized Equipment_Normalized_Imports,20.05605561170037
2883,Australia,Specialized Equipment_Score,8.749
6276,Australia,Unmanned Vehicles_Normalized_Exports,0.032739747476904245
6798,Australia,Unmanned Vehicles_Normalized_Gross,1.7063454869247354
6537,Australia,Unmanned Vehicles_Normalized_Imports,4.286057115430766
6015,Australia,Unmanned Vehicles_Score,1.862
10452,Australia,ZZ_loop_export_score,0.2804284305334012
10713,Australia,ZZ_loop_import_score,36.364974101728045
10191,Australia,ZZ_loop_score,15.797
2101,Austria,Aircraft_Normalized_Exports,0.03947930405586012
2623,Austria,Aircraft_Normalized_Gross,0.41726800593353247
2362,Austria,Aircraft_Normalized_Imports,2.565391997607781
1840,Austria,Aircraft_Score,1.126
1579,Austria,Country_Score,1.352
13,Austria,Exports,1581.9
535,Austria,Gross_Deals,5599.07
7321,Austria,Ground Vehicles/Artillery_Normalized_Exports,1.256458344615858
7843,Austria,Ground Vehicles/Artillery_Normalized_Gross,2.0821513004941528
7582,Austria,Ground Vehicles/Artillery_Normalized_Imports,3.9793074117347587
7060,Austria,Ground Vehicles/Artillery_Score,2.427
5233,Austria,Helicopters_Normalized_Exports,0.023802322262054244
5755,Austria,Helicopters_Normalized_Gross,0.5894334328702417
5494,Austria,Helicopters_Normalized_Imports,3.7582065136439144
4972,Austria,Helicopters_Score,1.63
274,Austria,Imports,4017.17
4189,Austria,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4711,Austria,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4450,Austria,Missiles/Rockets/Bombs_Normalized_Imports,1.4402926768651518
3928,Austria,Missiles/Rockets/Bombs_Score,0.619
9409,Austria,Naval Vessels_Normalized_Exports,
9931,Austria,Naval Vessels_Normalized_Gross,
9670,Austria,Naval Vessels_Normalized_Imports,
9148,Austria,Naval Vessels_Score,
796,Austria,Normalized_Exports,0.002102834355913362
1318,Austria,Normalized_Gross,0.007049232019127743
1057,Austria,Normalized_Imports,0.028657896974618895
8365,Austria,Radar/Detection Systems_Normalized_Exports,0.0
8887,Austria,Radar/Detection Systems_Normalized_Gross,0.0
8626,Austria,Radar/Detection Systems_Normalized_Imports,8.384955521488388
8104,Austria,Radar/Detection Systems_Score,3.6060000000000003
3145,Austria,Specialized Equipment_Normalized_Exports,0.025178300132387504
3667,Austria,Specialized Equipment_Normalized_Gross,0.4452048870873286
3406,Austria,Specialized Equipment_Normalized_Imports,1.429961181370836
2884,Austria,Specialized Equipment_Score,0.629
6277,Austria,Unmanned Vehicles_Normalized_Exports,1.17673295279308
6799,Austria,Unmanned Vehicles_Normalized_Gross,0.0
6538,Austria,Unmanned Vehicles_Normalized_Imports,0.0
6016,Austria,Unmanned Vehicles_Score,0.6709999999999999
10453,Austria,ZZ_loop_export_score,0.03947930405586012
10714,Austria,ZZ_loop_import_score,2.565391997607781
10192,Austria,ZZ_loop_score,1.126
2102,Azerbaijan,Aircraft_Normalized_Exports,0.0
2624,Azerbaijan,Aircraft_Normalized_Gross,0.0
2363,Azerbaijan,Aircraft_Normalized_Imports,0.6103061858512782
1841,Azerbaijan,Aircraft_Score,0.262
1580,Azerbaijan,Country_Score,1.324
14,Azerbaijan,Exports,0.0
536,Azerbaijan,Gross_Deals,0.0
7322,Azerbaijan,Ground Vehicles/Artillery_Normalized_Exports,0.0
7844,Azerbaijan,Ground Vehicles/Artillery_Normalized_Gross,0.0
7583,Azerbaijan,Ground Vehicles/Artillery_Normalized_Imports,6.0090008332055325
7061,Azerbaijan,Ground Vehicles/Artillery_Score,2.5839999999999996
5234,Azerbaijan,Helicopters_Normalized_Exports,0.0
5756,Azerbaijan,Helicopters_Normalized_Gross,0.0
5495,Azerbaijan,Helicopters_Normalized_Imports,7.227916562501906
4973,Azerbaijan,Helicopters_Score,3.108
275,Azerbaijan,Imports,4316.86
4190,Azerbaijan,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4712,Azerbaijan,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4451,Azerbaijan,Missiles/Rockets/Bombs_Normalized_Imports,4.715441904199989
3929,Azerbaijan,Missiles/Rockets/Bombs_Score,2.028
9410,Azerbaijan,Naval Vessels_Normalized_Exports,0.0
9932,Azerbaijan,Naval Vessels_Normalized_Gross,0.0
9671,Azerbaijan,Naval Vessels_Normalized_Imports,2.2448883363560355
9149,Azerbaijan,Naval Vessels_Score,0.9650000000000001
797,Azerbaijan,Normalized_Exports,0.0
1319,Azerbaijan,Normalized_Gross,0.0
1058,Azerbaijan,Normalized_Imports,0.03079584113538967
8366,Azerbaijan,Radar/Detection Systems_Normalized_Exports,0.0
8888,Azerbaijan,Radar/Detection Systems_Normalized_Gross,0.0
8627,Azerbaijan,Radar/Detection Systems_Normalized_Imports,0.6778671171875815
8105,Azerbaijan,Radar/Detection Systems_Score,0.291
3146,Azerbaijan,Specialized Equipment_Normalized_Exports,0.0
3668,Azerbaijan,Specialized Equipment_Normalized_Gross,0.0
3407,Azerbaijan,Specialized Equipment_Normalized_Imports,0.04958584017303098
2885,Azerbaijan,Specialized Equipment_Score,0.021
6278,Azerbaijan,Unmanned Vehicles_Normalized_Exports,0.0
6800,Azerbaijan,Unmanned Vehicles_Normalized_Gross,0.0
6539,Azerbaijan,Unmanned Vehicles_Normalized_Imports,23.362131029517638
6017,Azerbaijan,Unmanned Vehicles_Score,10.046
10454,Azerbaijan,ZZ_loop_export_score,0.0
10715,Azerbaijan,ZZ_loop_import_score,0.6103061858512782
10193,Azerbaijan,ZZ_loop_score,0.262
2103,Bahamas,Aircraft_Normalized_Exports,6.140656496050828e-05
2625,Bahamas,Aircraft_Normalized_Gross,0.0015798432730684592
2364,Bahamas,Aircraft_Normalized_Imports,0.01029383325137642
1842,Bahamas,Aircraft_Score,0.004
1581,Bahamas,Country_Score,0.05
15,Bahamas,Exports,0.24
537,Bahamas,Gross_Deals,163.32
7323,Bahamas,Ground Vehicles/Artillery_Normalized_Exports,0.0
7845,Bahamas,Ground Vehicles/Artillery_Normalized_Gross,0.0
7584,Bahamas,Ground Vehicles/Artillery_Normalized_Imports,0.0011067246168756533
7062,Bahamas,Ground Vehicles/Artillery_Score,0.0
5235,Bahamas,Helicopters_Normalized_Exports,
5757,Bahamas,Helicopters_Normalized_Gross,
5496,Bahamas,Helicopters_Normalized_Imports,
4974,Bahamas,Helicopters_Score,
276,Bahamas,Imports,163.07999999999998
4191,Bahamas,Missiles/Rockets/Bombs_Normalized_Exports,
4713,Bahamas,Missiles/Rockets/Bombs_Normalized_Gross,
4452,Bahamas,Missiles/Rockets/Bombs_Normalized_Imports,
3930,Bahamas,Missiles/Rockets/Bombs_Score,
9411,Bahamas,Naval Vessels_Normalized_Exports,0.0
9933,Bahamas,Naval Vessels_Normalized_Gross,0.0
9672,Bahamas,Naval Vessels_Normalized_Imports,0.9010604567289723
9150,Bahamas,Naval Vessels_Score,0.387
798,Bahamas,Normalized_Exports,3.190342280922984e-07
1320,Bahamas,Normalized_Gross,0.00020561996427334236
1059,Bahamas,Normalized_Imports,0.0011633886140294907
8367,Bahamas,Radar/Detection Systems_Normalized_Exports,
8889,Bahamas,Radar/Detection Systems_Normalized_Gross,
8628,Bahamas,Radar/Detection Systems_Normalized_Imports,
8106,Bahamas,Radar/Detection Systems_Score,
3147,Bahamas,Specialized Equipment_Normalized_Exports,
3669,Bahamas,Specialized Equipment_Normalized_Gross,
3408,Bahamas,Specialized Equipment_Normalized_Imports,
2886,Bahamas,Specialized Equipment_Score,
6279,Bahamas,Unmanned Vehicles_Normalized_Exports,
6801,Bahamas,Unmanned Vehicles_Normalized_Gross,
6540,Bahamas,Unmanned Vehicles_Normalized_Imports,
6018,Bahamas,Unmanned Vehicles_Score,
10455,Bahamas,ZZ_loop_export_score,6.140656496050828e-05
10716,Bahamas,ZZ_loop_import_score,0.01029383325137642
10194,Bahamas,ZZ_loop_score,0.004
2104,Bahrain,Aircraft_Normalized_Exports,0.0
2626,Bahrain,Aircraft_Normalized_Gross,0.0
2365,Bahrain,Aircraft_Normalized_Imports,2.5706401650523345
1843,Bahrain,Aircraft_Score,1.105
1582,Bahrain,Country_Score,1.351
16,Bahrain,Exports,2.0
538,Bahrain,Gross_Deals,4406.89
7324,Bahrain,Ground Vehicles/Artillery_Normalized_Exports,0.0
7846,Bahrain,Ground Vehicles/Artillery_Normalized_Gross,0.0
7585,Bahrain,Ground Vehicles/Artillery_Normalized_Imports,2.1590220981285286
7063,Bahrain,Ground Vehicles/Artillery_Score,0.928
5236,Bahrain,Helicopters_Normalized_Exports,0.002742203025582286
5758,Bahrain,Helicopters_Normalized_Gross,0.5186977436155655
5497,Bahrain,Helicopters_Normalized_Imports,3.4228467946143843
4975,Bahrain,Helicopters_Score,1.473
277,Bahrain,Imports,4404.89
4192,Bahrain,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4714,Bahrain,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4453,Bahrain,Missiles/Rockets/Bombs_Normalized_Imports,4.752867987685106
3931,Bahrain,Missiles/Rockets/Bombs_Score,2.044
9412,Bahrain,Naval Vessels_Normalized_Exports,0.0
9934,Bahrain,Naval Vessels_Normalized_Gross,0.0
9673,Bahrain,Naval Vessels_Normalized_Imports,4.5575143381892085
9151,Bahrain,Naval Vessels_Score,1.96
799,Bahrain,Normalized_Exports,2.65861856743582e-06
1321,Bahrain,Normalized_Gross,0.00554827678396124
1060,Bahrain,Normalized_Imports,0.03142383414307312
8368,Bahrain,Radar/Detection Systems_Normalized_Exports,0.0
8890,Bahrain,Radar/Detection Systems_Normalized_Gross,0.0
8629,Bahrain,Radar/Detection Systems_Normalized_Imports,2.1769963186601173
8107,Bahrain,Radar/Detection Systems_Score,0.936
3148,Bahrain,Specialized Equipment_Normalized_Exports,0.0
3670,Bahrain,Specialized Equipment_Normalized_Gross,0.0
3409,Bahrain,Specialized Equipment_Normalized_Imports,0.07555937550176149
2887,Bahrain,Specialized Equipment_Score,0.032
6280,Bahrain,Unmanned Vehicles_Normalized_Exports,0.0
6802,Bahrain,Unmanned Vehicles_Normalized_Gross,0.0
6541,Bahrain,Unmanned Vehicles_Normalized_Imports,0.587952963762899
6019,Bahrain,Unmanned Vehicles_Score,0.253
10456,Bahrain,ZZ_loop_export_score,0.0
10717,Bahrain,ZZ_loop_import_score,2.5706401650523345
10195,Bahrain,ZZ_loop_score,1.105
2105,Bangladesh,Aircraft_Normalized_Exports,0.0
2627,Bangladesh,Aircraft_Normalized_Gross,0.0
2366,Bangladesh,Aircraft_Normalized_Imports,2.8212696920186344
1844,Bangladesh,Aircraft_Score,1.213
1583,Bangladesh,Country_Score,2.223
17,Bangladesh,Exports,1.76
539,Bangladesh,Gross_Deals,7247.33
7325,Bangladesh,Ground Vehicles/Artillery_Normalized_Exports,0.0
7847,Bangladesh,Ground Vehicles/Artillery_Normalized_Gross,0.0
7586,Bangladesh,Ground Vehicles/Artillery_Normalized_Imports,6.469635429100849
7064,Bangladesh,Ground Vehicles/Artillery_Score,2.782
5237,Bangladesh,Helicopters_Normalized_Exports,0.002413138662512412
5759,Bangladesh,Helicopters_Normalized_Gross,0.5427841257345919
5498,Bangladesh,Helicopters_Normalized_Imports,3.5846905239538303
4976,Bangladesh,Helicopters_Score,1.543
278,Bangladesh,Imports,7245.57
4193,Bangladesh,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4715,Bangladesh,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4454,Bangladesh,Missiles/Rockets/Bombs_Normalized_Imports,2.7029459953846056
3932,Bangladesh,Missiles/Rockets/Bombs_Score,1.162
9413,Bangladesh,Naval Vessels_Normalized_Exports,0.0
9935,Bangladesh,Naval Vessels_Normalized_Gross,0.0
9674,Bangladesh,Naval Vessels_Normalized_Imports,14.851914422832541
9152,Bangladesh,Naval Vessels_Score,6.386
800,Bangladesh,Normalized_Exports,2.3395843393435215e-06
1322,Bangladesh,Normalized_Gross,0.009124392209632147
1061,Bangladesh,Normalized_Imports,0.05168882536272785
8369,Bangladesh,Radar/Detection Systems_Normalized_Exports,0.0
8891,Bangladesh,Radar/Detection Systems_Normalized_Gross,0.0
8630,Bangladesh,Radar/Detection Systems_Normalized_Imports,2.890712177622042
8108,Bangladesh,Radar/Detection Systems_Score,1.243
3149,Bangladesh,Specialized Equipment_Normalized_Exports,0.0
3671,Bangladesh,Specialized Equipment_Normalized_Gross,0.0
3410,Bangladesh,Specialized Equipment_Normalized_Imports,1.6398745714366674
2888,Bangladesh,Specialized Equipment_Score,0.705
6281,Bangladesh,Unmanned Vehicles_Normalized_Exports,0.0
6803,Bangladesh,Unmanned Vehicles_Normalized_Gross,0.0
6542,Bangladesh,Unmanned Vehicles_Normalized_Imports,3.527717782577394
6020,Bangladesh,Unmanned Vehicles_Score,1.517
10457,Bangladesh,ZZ_loop_export_score,0.0
10718,Bangladesh,ZZ_loop_import_score,2.8212696920186344
10196,Bangladesh,ZZ_loop_score,1.213
2106,Barbados,Aircraft_Normalized_Exports,0.0
2628,Barbados,Aircraft_Normalized_Gross,0.0
2367,Barbados,Aircraft_Normalized_Imports,0.0016031379653782948
1845,Barbados,Aircraft_Score,0.001
1584,Barbados,Country_Score,0.012
18,Barbados,Exports,0.0
540,Barbados,Gross_Deals,0.0
7326,Barbados,Ground Vehicles/Artillery_Normalized_Exports,
7848,Barbados,Ground Vehicles/Artillery_Normalized_Gross,
7587,Barbados,Ground Vehicles/Artillery_Normalized_Imports,
7065,Barbados,Ground Vehicles/Artillery_Score,
5238,Barbados,Helicopters_Normalized_Exports,
5760,Barbados,Helicopters_Normalized_Gross,
5499,Barbados,Helicopters_Normalized_Imports,
4977,Barbados,Helicopters_Score,
279,Barbados,Imports,40.25
4194,Barbados,Missiles/Rockets/Bombs_Normalized_Exports,
4716,Barbados,Missiles/Rockets/Bombs_Normalized_Gross,
4455,Barbados,Missiles/Rockets/Bombs_Normalized_Imports,
3933,Barbados,Missiles/Rockets/Bombs_Score,
9414,Barbados,Naval Vessels_Normalized_Exports,0.0
9936,Barbados,Naval Vessels_Normalized_Gross,0.0
9675,Barbados,Naval Vessels_Normalized_Imports,0.22598389246616854
9153,Barbados,Naval Vessels_Score,0.097
801,Barbados,Normalized_Exports,0.0
1323,Barbados,Normalized_Gross,0.0
1062,Barbados,Normalized_Imports,0.0002871375503721303
8370,Barbados,Radar/Detection Systems_Normalized_Exports,
8892,Barbados,Radar/Detection Systems_Normalized_Gross,
8631,Barbados,Radar/Detection Systems_Normalized_Imports,
8109,Barbados,Radar/Detection Systems_Score,
3150,Barbados,Specialized Equipment_Normalized_Exports,
3672,Barbados,Specialized Equipment_Normalized_Gross,
3411,Barbados,Specialized Equipment_Normalized_Imports,
2889,Barbados,Specialized Equipment_Score,
6282,Barbados,Unmanned Vehicles_Normalized_Exports,
6804,Barbados,Unmanned Vehicles_Normalized_Gross,
6543,Barbados,Unmanned Vehicles_Normalized_Imports,
6021,Barbados,Unmanned Vehicles_Score,
10458,Barbados,ZZ_loop_export_score,0.0
10719,Barbados,ZZ_loop_import_score,0.0016031379653782948
10197,Barbados,ZZ_loop_score,0.001
2107,Belarus,Aircraft_Normalized_Exports,0.40989905553888617
2629,Belarus,Aircraft_Normalized_Gross,0.6206989919378904
2368,Belarus,Aircraft_Normalized_Imports,1.4999633809538435
1846,Belarus,Aircraft_Score,0.8789999999999999
1585,Belarus,Country_Score,0.9520000000000001
19,Belarus,Exports,3482.33
541,Belarus,Gross_Deals,5726.98
7327,Belarus,Ground Vehicles/Artillery_Normalized_Exports,0.9467399609802893
7849,Belarus,Ground Vehicles/Artillery_Normalized_Gross,1.0922397736079121
7588,Belarus,Ground Vehicles/Artillery_Normalized_Imports,0.8383438972833073
7066,Belarus,Ground Vehicles/Artillery_Score,0.8999999999999999
5239,Belarus,Helicopters_Normalized_Exports,0.2520084580510121
5761,Belarus,Helicopters_Normalized_Gross,0.374560315177008
5500,Belarus,Helicopters_Normalized_Imports,0.8832591041453076
4978,Belarus,Helicopters_Score,0.523
280,Belarus,Imports,2244.65
4195,Belarus,Missiles/Rockets/Bombs_Normalized_Exports,0.36795471355219644
4717,Belarus,Missiles/Rockets/Bombs_Normalized_Gross,1.0342551575370684
4456,Belarus,Missiles/Rockets/Bombs_Normalized_Imports,4.6013045803166195
3934,Belarus,Missiles/Rockets/Bombs_Score,2.188
9415,Belarus,Naval Vessels_Normalized_Exports,
9937,Belarus,Naval Vessels_Normalized_Gross,
9676,Belarus,Naval Vessels_Normalized_Imports,
9154,Belarus,Naval Vessels_Score,
802,Belarus,Normalized_Exports,0.004629093597969389
1324,Belarus,Normalized_Gross,0.007210270775129477
1063,Belarus,Normalized_Imports,0.016013001302926762
8371,Belarus,Radar/Detection Systems_Normalized_Exports,0.7657948672250935
8893,Belarus,Radar/Detection Systems_Normalized_Gross,1.0654241157916247
8632,Belarus,Radar/Detection Systems_Normalized_Imports,1.1862674550782677
8110,Belarus,Radar/Detection Systems_Score,0.947
3151,Belarus,Specialized Equipment_Normalized_Exports,0.06777998395638717
3673,Belarus,Specialized Equipment_Normalized_Gross,0.08553214727343778
3412,Belarus,Specialized Equipment_Normalized_Imports,0.12715226158655799
